customer_id,orders_placed,total_spend,is_premium,pet_type
1111,2,2520,True,Dog
1112,1,1064,True,Cat
1113,3,6829,True,Dog
1114,1,1374,True,Cat
1115,2,5472,True,Cat
1116,2,3305,True,Dog
1117,2,4499,False,Both
1118,2,3722,True,Both
1119,1,2409,False,Dog
1120,2,2104,True,Dog
1121,0,0,True,Cat
1122,2,4213,False,Dog
1123,1,2154,False,Cat
1124,1,733,True,Cat
1125,1,2360,False,Dog
1126,1,3110,False,Dog
1127,2,2979,True,Cat
1128,2,538,False,Cat
1129,2,3638,True,Cat
1130,3,3597,True,Cat
1131,1,831,True,Dog
1132,0,0,True,Cat
1133,2,792,False,Dog
1134,0,0,False,Both
1135,0,0,False,Dog
1136,3,5683,True,Dog
1137,0,0,False,Cat
1138,2,3726,False,Cat
1139,1,1318,False,Cat
1140,2,660,True,Dog
1141,0,0,False,Cat
1142,1,1849,False,Cat
1143,3,6630,True,Cat
1144,1,1037,True,Cat
1145,2,4594,False,Cat
1146,3,3610,False,Cat
1147,1,1071,False,Both
1148,1,2259,True,Cat
1149,1,554,True,Dog
1150,3,6031,False,Dog
1151,4,4233,True,Dog
1152,1,1163,False,Dog
1153,1,2664,False,Dog
1154,1,2651,False,Cat
1155,1,885,False,Dog
1156,0,0,False,Dog
1157,2,2501,False,Dog
1158,0,0,False,Both
1159,3,5138,True,Dog
1160,2,6738,True,Dog
1161,2,1914,True,Cat
1162,3,6816,True,Dog
1163,2,3329,False,Cat
1164,2,3931,False,Dog
1165,2,1727,False,Cat
1166,1,559,True,Cat
1167,1,1347,True,Cat
1168,1,2309,False,Cat
1169,2,6580,True,Dog
1170,1,2938,False,Dog
1171,1,4087,True,Cat
1172,2,3861,False,Cat
1173,3,2318,True,Cat
1174,2,3018,False,Cat
1175,1,2269,False,Cat
1176,2,2734,True,Both
1177,0,0,False,Both
1178,2,3180,False,Dog
1179,0,0,False,Dog
1180,2,528,False,Both
1181,1,1352,False,Cat
1182,2,4946,False,Dog
1183,1,2735,False,Cat
1184,0,0,True,Cat
1185,0,0,True,Dog
1186,1,1454,True,Dog
1187,1,2567,False,Cat
1188,1,1155,True,Dog
1189,2,2680,False,Both
1190,1,4348,False,Dog
1191,2,1103,False,Both
1192,1,1134,False,Dog
1193,1,2134,False,Dog
1194,0,0,True,Cat
1195,0,0,True,Both
1196,0,0,False,Both
1197,0,0,False,Dog
1198,1,1424,False,Dog
1199,2,2895,True,Dog
1200,2,613,False,Cat
1201,2,2746,False,Dog
1202,0,0,True,Cat
1203,4,7306,True,Cat
1204,0,0,True,Cat
1205,1,1334,True,Dog
1206,0,0,False,Dog
1207,3,2229,False,Dog
1208,3,7920,False,Dog
1209,0,0,True,Dog
1210,0,0,False,Cat
1211,2,10107,True,Cat
1212,0,0,False,Cat
1213,0,0,True,Dog
1214,1,2151,False,Cat
1215,2,2542,True,Dog
1216,1,992,True,Dog
1217,0,0,True,Cat
1218,0,0,False,Cat
1219,1,3862,False,Cat
1220,1,709,True,Dog
1221,0,0,True,Cat
1222,0,0,False,Dog
1223,2,4039,False,Dog
1224,1,1242,True,Dog
1225,1,3906,False,Cat
1226,1,1454,True,Cat
1227,2,2748,False,Dog
1228,2,3238,False,Cat
1229,0,0,False,Cat
1230,2,4020,True,Dog
1231,0,0,True,Dog
1232,0,0,True,Dog
1233,2,2265,True,Both
1234,1,407,True,Cat
1235,2,1955,True,Dog
1236,0,0,False,Both
1237,2,742,False,Dog
1238,0,0,True,Dog
1239,2,1893,False,Dog
1240,0,0,False,Cat
1241,2,3977,True,Dog
1242,0,0,False,Cat
1243,1,2773,False,Cat
1244,0,0,True,Cat
1245,3,8248,False,Dog
1246,0,0,True,Dog
1247,0,0,True,Dog
1248,0,0,False,Both
1249,2,3985,True,Cat
1250,1,884,False,Cat
1251,0,0,True,Dog
1252,0,0,False,Cat
1253,1,404,True,Dog
1254,0,0,False,Cat
1255,2,4833,False,Cat
1256,1,1324,True,Dog
1257,1,2142,False,Dog
1258,0,0,True,Cat
1259,1,169,True,Dog
1260,1,247,False,Both
1261,3,4881,True,Cat
1262,0,0,True,Dog
1263,2,2728,False,Dog
1264,3,4195,False,Cat
1265,0,0,True,Cat
1266,2,3094,False,Cat
1267,2,487,False,Dog
1268,2,3680,False,Dog
1269,0,0,True,Dog
1270,2,1048,True,Cat
1271,2,4634,False,Dog
1272,1,2844,True,Cat
1273,1,1347,True,Cat
1274,2,1132,True,Cat
1275,0,0,True,Cat
1276,2,5228,True,Cat
1277,0,0,True,Cat
1278,1,735,True,Cat
1279,0,0,True,Cat
1280,2,3998,False,Dog
1281,2,3828,True,Dog
1282,1,1099,True,Cat
1283,1,1958,False,Dog
1284,0,0,False,Cat
1285,4,5859,True,Cat
1286,0,0,False,Cat
1287,2,579,True,Cat
1288,2,3587,False,Dog
1289,1,1849,True,Both
1290,0,0,False,Cat
1291,2,5457,True,Cat
1292,5,8927,True,Cat
1293,3,3010,True,Cat
1294,0,0,False,Cat
1295,0,0,True,Cat
1296,2,2465,False,Dog
1297,2,897,True,Dog
1298,1,2909,True,Dog
1299,0,0,True,Cat
1300,0,0,False,Cat
1301,1,3661,False,Cat
1302,1,2365,True,Dog
1303,1,1000,False,Both
1304,1,1242,False,Cat
1305,2,1594,False,Cat
1306,0,0,False,Dog
1307,0,0,False,Dog
1308,1,3639,True,Both
1309,1,2154,False,Cat
1310,0,0,True,Dog
1311,4,8799,True,Cat
1312,1,1068,False,Cat
1313,3,8074,False,Dog
1314,0,0,False,Dog
1315,0,0,False,Both
1316,2,7234,False,Dog
1317,2,1283,True,Dog
1318,0,0,False,Cat
1319,0,0,True,Dog
1320,1,2441,True,Dog
1321,2,2363,True,Dog
1322,2,3189,False,Both
1323,1,1071,True,Cat
1324,0,0,True,Dog
1325,0,0,True,Dog
1326,0,0,True,Dog
1327,3,3393,True,Dog
1328,3,2511,True,Dog
1329,0,0,True,Cat
1330,0,0,False,Cat
1331,2,7043,False,Cat
1332,0,0,True,Dog
1333,2,4815,True,Cat
1334,0,0,True,Cat
1335,2,2252,True,Cat
1336,3,3426,True,Cat
1337,1,256,False,Cat
1338,0,0,True,Cat
1339,2,2952,True,Dog
1340,0,0,True,Dog
1341,2,2741,False,Dog
1342,2,3936,True,Dog
1343,1,1399,False,Cat
1344,0,0,True,Cat
1345,3,2435,False,Dog
1346,0,0,True,Both
1347,0,0,False,Dog
1348,0,0,True,Dog
1349,2,2072,False,Dog
1350,2,1900,True,Dog
1351,3,4736,True,Cat
1352,2,2031,True,Cat
1353,0,0,False,Dog
1354,1,2145,True,Cat
1355,0,0,False,Cat
1356,3,10028,True,Cat
1357,0,0,True,Cat
1358,3,4611,True,Dog
1359,2,1603,False,Cat
1360,3,5594,False,Both
1361,1,2987,True,Dog
1362,2,4731,True,Dog
1363,2,4094,False,Cat
1364,2,3480,True,Cat
1365,1,3286,True,Dog
1366,0,0,False,Dog
1367,0,0,True,Cat
1368,1,554,False,Cat
1369,1,735,False,Both
1370,1,973,True,Cat
1371,1,1231,True,Both
1372,0,0,True,Cat
1373,1,2692,True,Dog
1374,5,9376,False,Dog
1375,3,5436,False,Both
1376,0,0,True,Dog
1377,1,3557,True,Dog
1378,1,1000,True,Both
1379,0,0,True,Dog
1380,2,3038,True,Dog
1381,2,4222,False,Cat
1382,0,0,True,Dog
1383,2,3077,True,Dog
1384,3,2800,True,Cat
1385,0,0,False,Dog
1386,0,0,True,Cat
1387,2,2061,False,Cat
1388,1,1032,False,Cat
1389,1,1032,True,Dog
1390,1,789,False,Cat
1391,2,3209,True,Dog
1392,1,979,False,Dog
1393,1,4735,True,Dog
1394,0,0,False,Dog
1395,3,8259,True,Dog
1396,2,4354,True,Dog
1397,2,3086,True,Cat
1398,3,5399,True,Dog
1399,3,4770,False,Dog
1400,3,2761,True,Dog
1401,2,5211,False,Cat
1402,3,5516,True,Cat
1403,0,0,True,Cat
1404,1,1099,True,Dog
1405,1,2140,False,Cat
1406,0,0,True,Dog
1407,0,0,False,Dog
1408,2,1950,True,Cat
1409,1,1826,True,Cat
1410,4,3252,True,Cat
1411,0,0,False,Dog
1412,1,2503,False,Dog
1413,0,0,True,Dog
1414,4,4479,True,Cat
1415,1,1779,True,Cat
1416,2,2992,True,Cat
1417,2,5554,False,Cat
1418,0,0,True,Dog
1419,2,5695,True,Cat
1420,1,156,False,Dog
1421,0,0,False,Dog
1422,1,1236,True,Both
1423,0,0,False,Both
1424,1,4348,True,Cat
1425,0,0,True,Cat
1426,1,725,False,Cat
1427,0,0,True,Cat
1428,2,2427,False,Cat
1429,3,5721,True,Cat
1430,2,1966,True,Dog
1431,1,3884,True,Cat
1432,3,3770,False,Cat
1433,1,1043,False,Cat
1434,3,3508,False,Cat
1435,1,1865,False,Cat
1436,0,0,True,Cat
1437,0,0,True,Dog
1438,0,0,True,Dog
1439,0,0,True,Both
1440,1,1471,True,Dog
1441,1,718,False,Dog
1442,3,4167,False,Dog
1443,1,1324,False,Dog
1444,1,2441,True,Cat
1445,1,616,False,Dog
1446,2,5873,False,Cat
1447,0,0,False,Cat
1448,1,1374,True,Cat
1449,1,404,True,Dog
1450,1,1580,False,Cat
1451,3,6109,True,Both
1452,1,1555,True,Both
1453,1,277,True,Cat
1454,2,1966,True,Cat
1455,1,1471,True,Dog
1456,0,0,True,Cat
1457,2,2760,False,Dog
1458,2,2401,False,Cat
1459,2,2124,True,Dog
1460,0,0,False,Dog
1461,2,1914,True,Dog
1462,1,612,False,Cat
1463,1,2998,True,Cat
1464,1,2461,True,Both
1465,1,1876,True,Cat
1466,1,1374,True,Cat
1467,1,2082,False,Cat
1468,1,973,False,Dog
1469,1,256,True,Cat
1470,2,1292,True,Dog
1471,2,4408,False,Cat
1472,0,0,True,Dog
1473,0,0,False,Dog
1474,0,0,True,Dog
1475,2,3591,True,Both
1476,1,2259,False,Dog
1477,3,2721,False,Cat
1478,0,0,True,Dog
1479,2,6841,True,Cat
1480,2,702,False,Cat
1481,2,2173,False,Cat
1482,1,745,False,Both
1483,3,3354,False,Dog
1484,1,2704,False,Cat
1485,1,308,True,Dog
1486,1,441,True,Cat
1487,3,4643,False,Dog
1488,2,1441,False,Cat
1489,1,2206,True,Cat
1490,0,0,False,Dog
1491,2,1721,False,Dog
1492,1,1100,True,Cat
1493,1,1652,False,Cat
1494,1,4040,False,Cat
1495,1,4845,True,Dog
1496,1,222,True,Both
1497,2,2988,False,Cat
1498,1,712,True,Cat
1499,1,404,True,Cat
1500,3,6027,False,Cat
1501,0,0,True,Cat
1502,0,0,False,Cat
1503,2,4674,False,Cat
1504,1,688,True,Both
1505,1,747,False,Dog
1506,1,2195,False,Cat
1507,1,623,False,Both
1508,0,0,True,Cat
1509,2,3675,False,Cat
1510,0,0,False,Dog
1511,0,0,False,Dog
1512,0,0,False,Dog
1513,2,927,True,Dog
1514,2,3250,True,Dog
1515,3,3407,True,Cat
1516,0,0,False,Dog
1517,0,0,True,Cat
1518,0,0,False,Cat
1519,0,0,False,Dog
1520,3,4753,True,Dog
1521,0,0,False,Cat
1522,2,3600,False,Both
1523,1,1454,False,Dog
1524,2,3559,False,Dog
1525,1,2850,True,Cat
1526,2,4080,False,Cat
1527,2,1713,True,Dog
1528,4,7608,False,Cat
1529,0,0,False,Dog
1530,0,0,False,Dog
1531,0,0,True,Cat
1532,1,789,True,Cat
1533,2,4860,True,Both
1534,3,4654,True,Cat
1535,0,0,False,Dog
1536,1,1318,True,Cat
1537,1,1981,True,Dog
1538,0,0,False,Dog
1539,4,4631,True,Dog
1540,1,623,True,Both
1541,4,5972,False,Cat
1542,3,3755,True,Cat
1543,2,4816,True,Cat
1544,0,0,True,Dog
1545,1,1327,False,Cat
1546,0,0,True,Cat
1547,0,0,False,Cat
1548,1,975,True,Dog
1549,1,1290,False,Both
1550,0,0,True,Dog
1551,0,0,False,Both
1552,3,3602,False,Both
1553,1,4322,False,Dog
1554,2,955,True,Cat
1555,2,5072,False,Cat
1556,1,613,False,Cat
1557,2,5815,True,Dog
1558,3,2691,True,Dog
1559,3,9184,False,Dog
1560,2,2612,True,Dog
1561,1,1992,True,Both
1562,2,2219,True,Both
1563,2,4845,True,Cat
1564,0,0,False,Cat
1565,1,593,False,Cat
1566,1,502,False,Cat
1567,0,0,True,Cat
1568,2,3565,False,Dog
1569,3,5748,False,Dog
1570,1,1242,False,Cat
1571,1,2651,True,Dog
1572,2,3991,False,Cat
1573,1,1302,False,Dog
1574,2,3818,True,Dog
1575,2,1071,False,Cat
1576,0,0,False,Dog
1577,1,1470,False,Dog
1578,0,0,True,Dog
1579,1,698,True,Dog
1580,2,2555,False,Cat
1581,3,4648,True,Dog
1582,0,0,True,Cat
1583,2,4477,True,Cat
1584,2,1869,True,Cat
1585,2,4073,False,Cat
1586,0,0,True,Dog
1587,0,0,True,Dog
1588,1,2151,False,Dog
1589,1,1095,True,Cat
1590,1,1441,True,Dog
1591,0,0,False,Dog
1592,0,0,True,Cat
1593,1,1865,True,Cat
1594,0,0,False,Dog
1595,4,5703,True,Dog
1596,1,256,True,Cat
1597,0,0,True,Cat
1598,1,3895,True,Dog
1599,2,1564,False,Cat
1600,0,0,True,Cat
1601,1,412,False,Cat
1602,1,124,True,Cat
1603,1,949,True,Dog
1604,1,2636,True,Dog
1605,1,3891,True,Dog
1606,1,3954,False,Dog
1607,1,4040,True,Dog
1608,1,111,False,Dog
1609,2,1131,True,Cat
1610,1,616,False,Dog
1611,2,4883,True,Dog
1612,0,0,True,Dog
1613,0,0,False,Cat
1614,1,4363,True,Dog
1615,4,4996,False,Both
1616,2,5151,True,Cat
1617,2,2203,True,Dog
1618,0,0,False,Cat
1619,0,0,True,Dog
1620,0,0,False,Dog
1621,2,3767,True,Dog
1622,1,2964,True,Cat
1623,4,9436,True,Cat
1624,2,6816,False,Cat
1625,4,10650,True,Dog
1626,2,6632,True,Dog
1627,2,7440,False,Dog
1628,2,3095,False,Dog
1629,1,787,True,Cat
1630,0,0,False,Cat
1631,1,3077,False,Cat
1632,1,2139,True,Dog
1633,2,6012,True,Cat
1634,0,0,False,Cat
1635,2,5234,False,Cat
1636,0,0,True,Dog
1637,0,0,True,Both
1638,1,3167,True,Cat
1639,0,0,False,Cat
1640,0,0,True,Cat
1641,0,0,True,Dog
1642,3,6537,True,Cat
1643,0,0,True,Both
1644,1,1236,True,Cat
1645,0,0,True,Cat
1646,0,0,True,Cat
1647,0,0,True,Dog
1648,1,2946,False,Cat
1649,1,2140,False,Cat
1650,0,0,True,Cat
1651,0,0,True,Cat
1652,0,0,True,Cat
1653,1,745,True,Dog
1654,2,784,True,Dog
1655,0,0,True,Both
1656,1,463,True,Dog
1657,4,5949,True,Dog
1658,0,0,True,Cat
1659,0,0,False,Dog
1660,1,4724,True,Both
1661,0,0,False,Cat
1662,4,10672,False,Cat
1663,1,2205,False,Dog
1664,1,1098,False,Cat
1665,0,0,False,Cat
1666,0,0,True,Cat
1667,3,6596,True,Dog
1668,0,0,True,Both
1669,1,523,False,Dog
1670,2,5048,True,Cat
1671,1,745,True,Dog
1672,4,5088,True,Dog
1673,3,7913,True,Dog
1674,0,0,False,Cat
1675,1,1429,False,Cat
1676,3,5580,False,Cat
1677,3,5583,False,Dog
1678,2,1507,False,Cat
1679,1,2594,True,Both
1680,0,0,True,Dog
1681,2,3769,True,Cat
1682,3,7867,True,Cat
1683,0,0,True,Dog
1684,0,0,True,Dog
1685,0,0,False,Cat
1686,2,5319,True,Dog
1687,0,0,False,Dog
1688,0,0,False,Cat
1689,1,2589,False,Dog
1690,0,0,False,Cat
1691,0,0,False,Cat
1692,0,0,True,Cat
1693,0,0,False,Cat
1694,1,1992,False,Dog
1695,2,3234,True,Dog
1696,0,0,True,Cat
1697,0,0,True,Dog
1698,1,923,False,Dog
1699,1,1076,False,Cat
1700,1,2692,False,Dog
1701,1,605,False,Dog
1702,0,0,True,Dog
1703,3,8098,False,Cat
1704,1,1098,False,Dog
1705,1,421,True,Cat
1706,7,11472,False,Dog
1707,1,755,False,Both
1708,0,0,False,Dog
1709,4,10022,True,Cat
1710,2,1248,False,Dog
1711,1,2594,False,Cat
1712,1,247,True,Cat
1713,1,1580,False,Cat
1714,3,7807,True,Both
1715,1,1339,False,Cat
1716,2,5783,True,Cat
1717,1,593,True,Cat
1718,1,229,False,Cat
1719,1,1985,False,Dog
1720,0,0,True,Cat
1721,1,1100,True,Dog
1722,0,0,False,Cat
1723,2,911,False,Dog
1724,0,0,True,Both
1725,1,2725,True,Dog
1726,1,451,True,Dog
1727,3,7102,False,Dog
1728,2,6237,True,Cat
1729,2,2856,True,Cat
1730,3,2655,False,Cat
1731,1,1424,True,Dog
1732,4,9945,True,Dog
1733,2,1705,True,Cat
1734,2,2163,True,Cat
1735,1,554,False,Both
1736,2,1842,False,Cat
1737,1,251,True,Cat
1738,3,4361,True,Dog
1739,2,2676,True,Cat
1740,0,0,True,Dog
1741,3,3799,True,Cat
1742,1,2134,True,Cat
1743,0,0,True,Dog
1744,1,2498,True,Dog
1745,0,0,True,Dog
1746,1,998,True,Both
1747,3,6781,True,Cat
1748,1,2139,False,Cat
1749,1,1946,True,Dog
1750,0,0,True,Cat
1751,2,5239,False,Dog
1752,1,1643,True,Both
1753,2,2601,False,Dog
1754,1,1032,False,Cat
1755,0,0,False,Both
1756,2,1541,True,Dog
1757,0,0,True,Dog
1758,1,2858,False,Dog
1759,1,748,True,Cat
1760,2,5460,False,Dog
1761,0,0,False,Cat
1762,3,7210,False,Cat
1763,1,474,False,Cat
1764,1,256,True,Dog
1765,0,0,True,Dog
1766,4,3669,True,Dog
1767,2,1810,True,Both
1768,0,0,True,Both
1769,3,4172,True,Cat
1770,0,0,False,Cat
1771,4,6200,False,Cat
1772,1,1334,False,Both
1773,2,5021,False,Cat
1774,1,412,True,Dog
1775,2,1462,True,Dog
1776,1,1607,True,Both
1777,2,4779,False,Dog
1778,3,2624,False,Dog
1779,0,0,False,Cat
1780,0,0,False,Cat
1781,2,1284,False,Dog
1782,3,4690,True,Dog
1783,1,998,False,Both
1784,1,2693,False,Dog
1785,1,2441,False,Dog
1786,3,7647,True,Dog
1787,0,0,True,Cat
1788,2,2103,False,Cat
1789,1,2881,True,Cat
1790,4,4519,False,Dog
1791,0,0,False,Cat
1792,0,0,True,Dog
1793,0,0,True,Dog
1794,0,0,False,Dog
1795,1,1767,False,Both
1796,3,5406,True,Cat
1797,1,3850,True,Dog
1798,0,0,True,Dog
1799,1,1643,False,Dog
1800,0,0,False,Cat
1801,2,6039,True,Cat
1802,1,992,False,Dog
1803,1,169,True,Dog
1804,2,4062,False,Cat
1805,0,0,True,Cat
1806,0,0,True,Dog
1807,1,768,True,Cat
1808,0,0,False,Dog
1809,1,1064,True,Cat
1810,1,237,False,Dog
1811,2,832,False,Dog
1812,1,2899,False,Cat
1813,1,2154,False,Dog
1814,2,2835,True,Cat
1815,1,2741,False,Cat
1816,1,1064,False,Cat
1817,1,4175,False,Cat
1818,0,0,True,Cat
1819,1,1992,True,Cat
1820,1,2881,False,Cat
1821,0,0,True,Dog
1822,2,1289,True,Dog
1823,0,0,False,Cat
1824,2,3826,True,Dog
1825,2,2924,False,Cat
1826,3,3538,False,Cat
1827,0,0,True,Both
1828,0,0,False,Dog
1829,2,3052,False,Cat
1830,0,0,False,Dog
1831,1,394,False,Dog
1832,1,747,False,Cat
1833,1,374,True,Cat
1834,2,2664,False,Cat
1835,0,0,True,Cat
1836,1,1430,False,Dog
1837,3,7683,True,Cat
1838,1,488,False,Dog
1839,5,6776,True,Dog
1840,1,2216,False,Cat
1841,1,1252,False,Dog
1842,3,7129,False,Dog
1843,1,529,True,Cat
1844,2,1019,True,Cat
1845,0,0,False,Cat
1846,0,0,False,Dog
1847,1,2000,False,Dog
1848,0,0,False,Dog
1849,0,0,False,Cat
1850,1,1032,True,Dog
1851,0,0,False,Cat
1852,2,3302,False,Dog
1853,0,0,True,Cat
1854,3,1730,False,Dog
1855,2,1759,True,Cat
1856,0,0,True,Dog
1857,3,4164,False,Dog
1858,2,6682,True,Dog
1859,2,3282,False,Cat
1860,1,1119,False,Cat
1861,0,0,False,Cat
1862,2,3385,True,Dog
1863,1,179,True,Cat
1864,0,0,True,Both
1865,1,222,False,Both
1866,1,1714,False,Cat
1867,3,8234,True,Dog
1868,0,0,True,Both
1869,4,5925,False,Cat
1870,0,0,True,Cat
1871,2,5144,False,Both
1872,0,0,False,Cat
1873,1,4287,True,Cat
1874,1,1900,True,Dog
1875,4,6852,False,Both
1876,0,0,True,Dog
1877,2,5975,False,Cat
1878,0,0,False,Dog
1879,2,2254,True,Cat
1880,1,1134,True,Dog
1881,0,0,True,Both
1882,3,5498,False,Dog
1883,1,374,True,Both
1884,1,442,False,Dog
1885,2,5547,False,Cat
1886,0,0,False,Dog
1887,2,1569,True,Dog
1888,0,0,False,Cat
1889,1,222,False,Dog
1890,1,1392,False,Dog
1891,2,4186,False,Both
1892,1,4447,True,Dog
1893,3,4307,True,Dog
1894,1,1181,False,Cat
1895,0,0,False,Dog
1896,1,1714,True,Cat
1897,0,0,True,Dog
1898,2,6333,True,Cat
1899,1,2977,True,Both
1900,1,1129,False,Both
1901,2,4713,True,Dog
1902,3,2535,False,Cat
1903,0,0,False,Cat
1904,1,2332,False,Dog
1905,1,1946,True,Cat
1906,2,1846,False,Both
1907,1,1295,True,Both
1908,0,0,False,Cat
1909,0,0,False,Cat
1910,2,6884,True,Dog
1911,2,1236,True,Dog
1912,2,5329,True,Cat
1913,1,884,False,Dog
1914,0,0,True,Cat
1915,2,3143,False,Cat
1916,0,0,False,Cat
1917,0,0,True,Cat
1918,1,824,True,Cat
1919,1,4447,True,Dog
1920,1,1992,False,Cat
1921,0,0,True,Cat
1922,1,2994,False,Cat
1923,1,120,False,Dog
1924,1,359,True,Cat
1925,1,355,True,Dog
1926,1,2138,False,Dog
1927,1,496,False,Cat
1928,1,2492,True,Cat
1929,5,10794,True,Cat
1930,2,2922,True,Cat
1931,2,1661,False,Cat
1932,0,0,False,Cat
1933,1,893,True,Both
1934,1,2067,False,Dog
1935,2,1804,True,Dog
1936,1,1236,True,Dog
1937,0,0,False,Cat
1938,2,1675,False,Cat
1939,2,3276,False,Cat
1940,2,1978,True,Dog
1941,1,2773,True,Cat
1942,0,0,True,Cat
1943,0,0,True,Cat
1944,2,2696,True,Dog
1945,1,2988,True,Dog
1946,0,0,False,Cat
1947,1,803,True,Dog
1948,2,1139,True,Dog
1949,2,1541,False,Dog
1950,1,933,False,Cat
1951,3,4395,False,Cat
1952,3,3626,True,Cat
1953,0,0,True,Cat
1954,0,0,False,Cat
1955,1,169,False,Cat
1956,1,1767,False,Dog
1957,2,3825,False,Dog
1958,2,3090,False,Cat
1959,0,0,True,Cat
1960,1,507,False,Cat
1961,2,2548,False,Cat
1962,2,7031,True,Cat
1963,3,3848,True,Cat
1964,2,2588,False,Cat
1965,0,0,True,Dog
1966,1,842,False,Dog
1967,1,1347,True,Dog
1968,2,3205,True,Dog
1969,2,1290,False,Cat
1970,1,4322,False,Cat
1971,2,4374,True,Cat
1972,0,0,False,Dog
1973,0,0,True,Both
1974,0,0,True,Dog
1975,1,1487,False,Dog
1976,1,156,False,Cat
1977,2,1337,False,Cat
1978,3,6278,True,Cat
1979,1,2597,True,Both
1980,0,0,True,Dog
1981,1,1132,False,Dog
1982,2,6950,False,Cat
1983,1,2419,False,Dog
1984,2,3949,False,Cat
1985,0,0,True,Dog
1986,3,7021,True,Dog
1987,0,0,True,Dog
1988,0,0,False,Dog
1989,0,0,False,Dog
1990,1,1297,True,Cat
1991,2,6892,True,Both
1992,1,2919,False,Dog
1993,2,1516,True,Dog
1994,1,1099,False,Dog
1995,0,0,False,Cat
1996,2,2022,False,Dog
1997,0,0,True,Dog
1998,1,688,False,Cat
1999,1,807,False,Cat
2000,0,0,False,Dog
2001,5,4529,True,Cat
2002,1,164,False,Cat
2003,2,1521,False,Cat
2004,1,1794,True,Both
2005,1,2597,True,Dog
2006,0,0,True,Dog
2007,3,6116,False,Cat
2008,1,6205,False,Dog
2009,1,2154,True,Dog
2010,2,4016,False,Dog
2011,1,1367,False,Cat
2012,2,5079,False,Cat
2013,1,2309,False,Both
2014,1,2134,False,Dog
2015,1,2416,True,Cat
2016,0,0,True,Dog
2017,2,4304,False,Dog
2018,2,4865,True,Cat
2019,1,333,True,Dog
2020,0,0,False,Dog
2021,0,0,True,Dog
2022,1,1957,False,Dog
2023,3,1930,False,Both
2024,3,7409,True,Dog
2025,1,3870,True,Cat
2026,1,949,False,Cat
2027,2,4313,True,Cat
2028,2,4367,False,Cat
2029,1,733,True,Dog
2030,1,742,False,Cat
2031,1,359,True,Both
2032,3,9705,True,Cat
2033,1,992,False,Cat
2034,1,950,True,Cat
2035,0,0,True,Both
2036,0,0,True,Cat
2037,1,1865,True,Cat
2038,0,0,True,Dog
2039,0,0,False,Cat
2040,1,1714,False,Cat
2041,0,0,True,Cat
2042,0,0,True,Dog
2043,0,0,True,Dog
2044,2,2091,True,Both
2045,1,374,True,Dog
2046,0,0,True,Dog
2047,1,2725,True,Cat
2048,0,0,False,Cat
2049,2,3553,False,Dog
2050,1,2206,True,Dog
2051,3,5917,True,Dog
2052,1,2206,False,Cat
2053,0,0,False,Dog
2054,0,0,True,Dog
2055,1,3302,False,Cat
2056,0,0,True,Both
2057,2,1858,False,Cat
2058,0,0,True,Dog
2059,3,6496,True,Dog
2060,4,5741,False,Both
2061,0,0,False,Dog
2062,0,0,True,Both
2063,1,258,False,Dog
2064,0,0,False,Cat
2065,1,3895,True,Dog
2066,0,0,True,Dog
2067,2,5312,False,Cat
2068,1,613,False,Cat
2069,2,2749,False,Dog
2070,0,0,False,Cat
2071,2,2278,False,Cat
2072,1,406,True,Both
2073,1,2259,True,Cat
2074,1,4348,False,Cat
2075,1,1495,True,Dog
2076,0,0,False,Dog
2077,0,0,False,Cat
2078,2,5965,True,Cat
2079,0,0,False,Dog
2080,0,0,False,Dog
2081,3,5865,True,Both
2082,0,0,True,Cat
2083,0,0,True,Both
2084,2,4377,True,Cat
2085,1,2567,True,Dog
2086,1,1095,True,Cat
2087,2,1585,True,Dog
2088,1,1429,True,Cat
2089,3,3514,False,Both
2090,2,2344,False,Cat
2091,1,2987,True,Cat
2092,3,2334,False,Cat
2093,0,0,False,Cat
2094,1,256,False,Cat
2095,2,2330,True,Cat
2096,3,3801,False,Dog
2097,0,0,False,Dog
2098,3,2399,True,Cat
2099,1,1495,True,Dog
2100,2,3592,True,Dog
2101,4,5374,False,Cat
2102,0,0,False,Cat
2103,2,423,True,Dog
2104,1,2580,True,Cat
2105,3,5098,False,Cat
2106,0,0,True,Cat
2107,4,6501,False,Both
2108,4,5597,True,Cat
2109,2,1997,True,Both
2110,1,612,True,Cat
2111,1,2269,True,Cat
2112,0,0,True,Cat
2113,2,2794,True,Cat
2114,1,1497,True,Dog
2115,1,3624,False,Cat
2116,2,2638,True,Dog
2117,2,2672,True,Dog
2118,2,2791,False,Dog
2119,1,2741,False,Dog
2120,2,7426,True,Dog
2121,3,3388,False,Dog
2122,1,229,True,Cat
2123,1,790,False,Cat
2124,1,2427,True,Dog
2125,1,713,True,Dog
2126,1,1186,True,Dog
2127,3,6638,False,Dog
2128,1,2909,False,Cat
2129,0,0,True,Dog
2130,2,5714,False,Cat
2131,4,8299,True,Both
2132,4,10774,False,Cat
2133,0,0,False,Cat
2134,5,8009,False,Dog
2135,0,0,True,Dog
2136,1,1222,False,Dog
2137,3,7012,True,Both
2138,3,3630,True,Dog
2139,4,8323,True,Cat
2140,1,1865,True,Dog
2141,2,3065,False,Cat
2142,1,4144,False,Cat
2143,1,2416,False,Dog
2144,1,156,False,Cat
2145,3,3043,True,Dog
2146,1,2636,False,Dog
